"","X","index","age","target_label","session_id","correct_or_not","target_label_prob","airplane_prob","bike_prob","bird_prob","car_prob","cat_prob","chair_prob","cup_prob","hat_prob","house_prob","rabbit_prob","tree_prob","watch_prob"
"50",0,1041,4,"cat","IPAD3_THU4F6",0,0.0908146564593795,0.0728920804000173,0.0764221559381394,0.0818789210845589,0.108620099757016,0.0908146564593795,0.0694111257302745,0.0534958263190707,0.0828874767649794,0.0579547642989044,0.122064765317612,0.0842777220742801,0.0992804058557678
"51",0,1042,5,"cat","IPAD1_THU5F2",0,0.126958928747303,0.0813409675797577,0.0646846924475985,0.140907462932319,0.0561960626281126,0.126958928747303,0.0700967483951701,0.0792262075001033,0.0525903094055421,0.0497983872231733,0.123740342724859,0.0768923205615628,0.077567569854498
"52",0,1043,8,"cat","IPAD3_THU8M17",0,0.113389719213141,0.109216292023458,0.101868736902836,0.0946499515144403,0.060311431366614,0.113389719213141,0.0675401357398497,0.0620538846452712,0.0482325463496192,0.0624649566433804,0.129627549367755,0.0825339317623209,0.0681108644713144
"53",0,1044,8,"cat","IPAD1_THU8M37",0,0.0990339206475486,0.070873010776339,0.111306017405574,0.0955891987629457,0.113331133554144,0.0990339206475486,0.0672119906255607,0.0860449046648027,0.0659808744414774,0.0618989798659862,0.112187257851835,0.0540624296912931,0.0624802817124934
"54",0,1045,4,"cat","IPAD2_THU4M04",0,0.0814710237935517,0.0910554030937796,0.0568414804984218,0.1276623596465,0.102202891203016,0.0814710237935517,0.0910147666015802,0.0547317459280708,0.0908846648697944,0.0625748111330405,0.0652875149312451,0.108339127916618,0.0679342103843817
"55",0,1046,8,"cat","IPAD2_THU9M2",0,0.0844656825837744,0.098914543846312,0.10663733683663,0.103404675472516,0.0648539405105454,0.0844656825837744,0.0513265821739355,0.0572025888439514,0.0607461041773233,0.0778227511496184,0.104203170181795,0.104531165884735,0.0858914583388638
"56",0,1047,4,"cat","IPAD3_THU4M10",0,0.0820138878323251,0.104971247638914,0.101398943983213,0.127607406986598,0.0611650348168654,0.0820138878323251,0.0923107673689618,0.0669291795804439,0.0683296007053216,0.0674347403180038,0.0632276762072616,0.0962944653284768,0.0683170492336152
"57",0,1048,4,"cat","IPAD_THU5F6",0,0.0772720951757876,0.0896838479241891,0.100671516187953,0.0803692899163099,0.118029366329711,0.0772720951757876,0.0734180109405299,0.0793025651965789,0.0745286701570106,0.0693691793254438,0.0725122632371884,0.0826014269111901,0.0822417686981083
"58",0,1049,6,"cat","IPAD1_THU6F19",0,0.106713388533951,0.076300918404408,0.0676313886531827,0.111869949319648,0.0672382002342255,0.106713388533951,0.0736568253408684,0.0861937979686369,0.0765676782473591,0.0715402221204316,0.0971454960801945,0.10740852072588,0.0577336143712139
"59",0,105,8,"airplane","photodraw_e21548100335223",0,0.093167875517886,0.093167875517886,0.107988190465363,0.111587203068389,0.0922112196485442,0.0959365583842005,0.0628969835211853,0.08458124126661,0.0542776481622574,0.0658778933549479,0.074372618222236,0.0857789402513823,0.0713236281369982
"60",0,1050,10,"cat","IPAD2_THU10M11",0,0.0738762554724506,0.0764602948184171,0.0631071248701295,0.0533539659185686,0.150018103578526,0.0738762554724506,0.0607679217876239,0.0656594180888711,0.085344844918286,0.0803585684498466,0.120269785879353,0.0791635998884661,0.0916201163294617
"61",0,1051,4,"cat","IPAD1_THU5M4",0,0.0816799278967673,0.10515706347998,0.0589552262747724,0.0869549409161275,0.0730220529370861,0.0816799278967673,0.0618958171901246,0.0794805058708022,0.0649908617196198,0.108565100254843,0.0733570176160245,0.127531412881891,0.0784100729619609
"62",0,1052,8,"cat","IPAD2_THU8F36",1,0.107884255536446,0.0708825196246187,0.0771767327476434,0.0820429128405288,0.103953552389229,0.107884255536446,0.0587908279747163,0.0741389609956284,0.0798319017723768,0.077075454292963,0.0969602207688386,0.078283250684748,0.0929794103722625
"63",0,1053,7,"cat","IPAD1_THU7M46",0,0.105808482592364,0.0624809140694478,0.0916631550417471,0.0595240257327844,0.092130901351682,0.105808482592364,0.0663713745768142,0.056540342071149,0.0569057816971454,0.0740238579875897,0.13686768253686,0.0907297162128381,0.106953766129579
"64",0,1054,7,"cat","IPAD1_THU8M16",1,0.114501720307714,0.112132952607423,0.0813301473138162,0.0976246877624747,0.0769068355339683,0.114501720307714,0.0648679193778985,0.0780837927317848,0.0540110840691345,0.0704320857032824,0.103890730377678,0.0604242176537361,0.0857938265610899
"65",0,1055,6,"cat","IPAD2_THU6M1",0,0.101642998913954,0.058886865977872,0.0862251763413729,0.0979311393709736,0.0912964890998791,0.101642998913954,0.0653697125259732,0.091060891860476,0.0614854364663717,0.0638875432277639,0.119252995472817,0.0662639303683775,0.0966968203741696
"66",0,1056,7,"cat","IPAD1_THU7F15",0,0.0970397901171347,0.0774629551107114,0.0827481401319048,0.0795644344892535,0.080209972015527,0.0970397901171347,0.0674969513243108,0.0753601134108775,0.0805556695237227,0.0684629249246017,0.118478337706649,0.0928521587029942,0.0797685525423131
"67",0,1057,5,"cat","IPAD3_THU5M3",0,0.0796432578449422,0.067501366025097,0.0809289095870297,0.0830495743845238,0.0817571391948484,0.0796432578449422,0.0474875117733384,0.103881547982453,0.104929035211957,0.064471554993888,0.114249265524994,0.101235527392394,0.0708653100845343
"68",0,1058,5,"cat","IPAD4_THU5F2",0,0.0928678262853879,0.0719303103302757,0.0882655389920848,0.0858104172481448,0.0961172695983521,0.0928678262853879,0.0668647479141633,0.0843900853442326,0.0895494607197151,0.0522544621497507,0.0949215213268482,0.0766209593877453,0.100407400703299
"69",0,1059,8,"cat","IPAD2_THU8F14",0,0.0932576232713994,0.0772434383356923,0.0819173111995226,0.129297999840651,0.0679348283989062,0.0932576232713994,0.0672962657477324,0.0988127434514332,0.0615048993674291,0.0489332752060727,0.0756350141997721,0.115529562864748,0.0826370381166412
"70",0,106,7,"airplane","photodraw_e21547848462737",1,0.125489033933642,0.125489033933642,0.0964348703472405,0.0675816032606545,0.0648231348589991,0.0916610325350191,0.0899854699453675,0.0592097767141058,0.0577218956687921,0.125248072197859,0.0806763223011103,0.0539365356885087,0.0872322525487012
"71",0,1060,6,"cat","IPAD2_THU6M31",0,0.106456714105177,0.102519569891805,0.0834470344592233,0.0861228107590675,0.074098555468723,0.106456714105177,0.0563436087422011,0.0589964356089611,0.0697205925334311,0.0742120553725766,0.122646541841583,0.0647174567336898,0.100718624483562
"72",0,1061,8,"cat","IPAD1_THU9F2",0,0.109298654318771,0.077759078590718,0.0626727743636627,0.1039106085983,0.0620473660591891,0.109298654318771,0.0602480619715524,0.0628322709333699,0.0756989542577344,0.0696402055984411,0.127805514848853,0.0836192904899273,0.104467219969481
"73",0,1062,9,"cat","IPAD2_THU9M13",0,0.110561234753976,0.0601264473036582,0.0891844256794427,0.0637970487419262,0.0978665948131703,0.110561234753976,0.0587667283121885,0.0666308098675675,0.0780058046596081,0.069179195977245,0.136735956791336,0.0785938862899337,0.090551866809948
"74",0,1063,7,"cat","IPAD1_THU7F40",0,0.100708689019779,0.0644316220065891,0.0841693385728265,0.0935746599084405,0.0645306039167201,0.100708689019779,0.0843011003085778,0.0534184925279997,0.0766316449319706,0.0640901077858301,0.0910157303687277,0.121698672818972,0.101429337833566
"75",0,1064,7,"cat","IPAD1_THU7F39",1,0.123253394451094,0.0731725419890109,0.067369000175432,0.0874634053292078,0.0890637942454607,0.123253394451094,0.0580730916294625,0.0679890980270459,0.101030541970609,0.0865312423460977,0.0851591140959907,0.0431954021489418,0.117699373591647
"76",0,1065,5,"cat","IPAD4_THU6F4",0,0.0954631892096259,0.0815807588064226,0.0700114438966578,0.106777248304422,0.0732644002131599,0.0954631892096259,0.0823872246607422,0.0901053919441714,0.0809896431891549,0.0733768832791028,0.0782926653396512,0.0787594517952844,0.0889916993616045
"77",0,1066,4,"cat","IPAD3_THU4M9",0,0.0808749437346134,0.0815175889887792,0.0704397803215694,0.0987190582093432,0.0648215628033183,0.0808749437346134,0.0506497253064457,0.0999127498262478,0.0784436038265339,0.076958753127091,0.0959177805459422,0.125768495493361,0.0759759578167547
"78",0,1067,8,"cat","IPAD1_THU9F38",0,0.10785266513114,0.0782834653029824,0.0636521226752889,0.114651911000865,0.10428155001645,0.10785266513114,0.0582803345687855,0.0806954237780508,0.0806104337601005,0.0574733775635136,0.084129859087895,0.0731177575629711,0.0969710995519565
"79",0,1068,5,"cat","IPAD1_THU5F3",0,0.110692502075534,0.0792473775069395,0.0763515991465545,0.127689061617843,0.0522181969953788,0.110692502075534,0.082527903992917,0.0738382581506376,0.0648704402735055,0.0536484282839054,0.11451232703737,0.0777259412393999,0.0866779636800145
"80",0,1069,6,"cat","IPAD4_THU6M1",0,0.112661476999146,0.0862293756855387,0.0912993147159049,0.088888882029591,0.0874692015617237,0.112661476999146,0.0679248573559951,0.0629620469773163,0.0554624813560395,0.068657382855256,0.137601721625858,0.0737797758461429,0.0670634829914874
"81",0,107,8,"airplane","photodraw_e21548096119835",1,0.15035201353978,0.15035201353978,0.122032640857796,0.0616083013580195,0.0614242663358429,0.0778943392057756,0.0799386220002329,0.0666575817560207,0.0932415617015869,0.0477823668584892,0.0961226957628913,0.0732018867369284,0.0697437238866368
"82",0,1070,9,"cat","IPAD3_THU9M2",0,0.110330218415083,0.0640135116109536,0.0800025943204886,0.0976825679837162,0.0956770794777067,0.110330218415083,0.0611553585467478,0.0815567000055372,0.0689791113366444,0.0614702550358279,0.137343530820582,0.0612207542845095,0.0805683181622029
"83",0,1071,6,"cat","IPAD2_THU6F32",1,0.12333377105558,0.0737644373655038,0.0717740199124673,0.123213263328747,0.0663729178542949,0.12333377105558,0.064180648056214,0.0616215837306377,0.0810514898832297,0.065313542329606,0.117460768666528,0.0706402603404222,0.0812732974767698
"84",0,1072,4,"cat","IPAD1_THU4F10",0,0.108891306185681,0.0496484982643978,0.0743617701433339,0.10942547565822,0.0720428281171953,0.108891306185681,0.0732635972872388,0.0810261961733406,0.0781501355213181,0.0689550691358728,0.0864689920551917,0.0690164009290198,0.128749730529189
"85",0,1073,7,"cat","IPAD2_THU7F15",0,0.0917353483336948,0.135458803573596,0.0805278672112931,0.105724073192566,0.0749739250648142,0.0917353483336948,0.0552770529837218,0.0681765578277261,0.0731372210693821,0.0845054448319342,0.0904702356297634,0.0714588003232314,0.0685546699582767
"86",0,1074,4,"cat","IPAD2_THU5F04",0,0.107166557166116,0.088013084598455,0.0683005207055276,0.138984577160943,0.0717925639552827,0.107166557166116,0.0786030559651857,0.0969158799504059,0.0652331962361734,0.0467988722133547,0.106083495257361,0.0711924236848445,0.0609157731063503
"87",0,1075,4,"cat","IPAD2_THU4F09",0,0.0986172440953582,0.102277017528015,0.102501418933633,0.097195607769795,0.0678091488793905,0.0986172440953582,0.0689818355016401,0.0748243009782769,0.0573188089891319,0.0651045326558476,0.0912021402984766,0.0886643670351954,0.0855035773352401
"88",0,1076,6,"cat","IPAD1_THU6F43",0,0.101186507982664,0.102298015244766,0.0910870839536781,0.132275295625106,0.0654548945793102,0.101186507982664,0.0826748583186309,0.0720919823643448,0.0537999557852302,0.0654244864789726,0.0806546147774669,0.0755121110007347,0.0775401938890967
"89",0,1077,4,"cat","IPAD1_THU4F8",0,0.0895237427388253,0.0763953103572418,0.0591244063229894,0.0835592816900172,0.0851472707486203,0.0895237427388253,0.066338255517509,0.0950729389779342,0.110504686099051,0.0691351143274123,0.0923229874314644,0.0951463171643799,0.0777296886245554
"90",0,1078,4,"cat","IPAD2_THU5M03",0,0.0984470289680261,0.0744871007101243,0.0751139702511979,0.082813074959706,0.0775989488495963,0.0984470289680261,0.0637690176563406,0.10392192775424,0.106693590129635,0.0615837890973323,0.0934349566582831,0.0596672394146296,0.10246935555089
"91",0,1079,6,"cat","IPAD2_THU6M3",0,0.0885405771765646,0.102743679785404,0.10432264633955,0.0907046319301552,0.0674469209384943,0.0885405771765646,0.0668360368194652,0.0723456974304899,0.0719674110303965,0.0640502595830722,0.0986025958626993,0.0486729820319824,0.123766561071727
"92",0,108,5,"airplane","photodraw_e21544821083289",1,0.147129069625902,0.147129069625902,0.106329316044761,0.0826498255223296,0.0709578170266376,0.0856756659493746,0.0618575443892525,0.0938840657535487,0.0901529047723998,0.048534430073515,0.109453213946057,0.0449185821308271,0.0584575647653956
"93",0,1080,9,"cat","IPAD5_THU9M5",0,0.100785189903816,0.0837065704106976,0.0944418189552517,0.101154840021347,0.0618895020568956,0.100785189903816,0.0625824480339001,0.074706781844644,0.0704940848224361,0.0751917597253913,0.0793173479597356,0.123523934875474,0.0722057213904107
"94",0,1081,8,"cat","IPAD1_THU8M36",0,0.108788145608827,0.109683474562224,0.0544738386111663,0.135359876290996,0.0854502149285081,0.108788145608827,0.0573815448279162,0.058027594787349,0.08082680868492,0.0607361593244535,0.11990445965084,0.0856659576915129,0.0437019250312871
"95",0,1082,4,"cat","IPAD5_THU4M5",0,0.0966535855406318,0.104987238652249,0.0620201951991205,0.126410782652129,0.0800399996666025,0.0966535855406318,0.0866711707297498,0.0533204459050686,0.0853539310823012,0.0641561864289212,0.107245983863723,0.071325842676563,0.0618146376029403
"96",0,1083,5,"cat","IPAD3_THU5F4",0,0.105437408761866,0.0940072641833834,0.0784274471858577,0.0943380435572324,0.0746926489894954,0.105437408761866,0.0710321973273407,0.0667385683090122,0.0534603901601491,0.0571977619120493,0.113752183082435,0.109126884574569,0.0817892019566104
