,subID,imageName,guessed_category,drawn_category,version
26,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age6_CDM_photodraw_e21547230596884.png,bike,bike,batch11_production_june2021
27,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age5_IPAD1_THU5F3.png,chair,chair,batch11_production_june2021
28,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age8_CDM_photodraw_e21547845878342.png,watch,watch,batch11_production_june2021
29,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age7_CDM_photodraw_e21548107987673.png,car,car,batch11_production_june2021
30,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age8_CDM_photodraw_e21550696453174.png,airplane,airplane,batch11_production_june2021
31,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age7_IPAD1_THU8F29.png,rabbit,rabbit,batch11_production_june2021
32,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age6_IPAD2_THU6M1.png,rabbit,rabbit,batch11_production_june2021
33,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age4_CDM_photodraw_e21540576907849.png,car,rabbit,batch11_production_june2021
34,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age4_CDM_photodraw_e21547071853117.png,house,bird,batch11_production_june2021
35,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age4_CDM_photodraw_e21547060282520.png,car,car,batch11_production_june2021
36,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age9_CDM_photodraw_e21553637857619.png,car,car,batch11_production_june2021
37,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age5_CDM_photodraw_e21542218678125.png,tree,tree,batch11_production_june2021
38,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age4_IPAD5_THU4M7.png,tree,tree,batch11_production_june2021
39,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age4_CDM_photodraw_e21547071853117.png,bike,cup,batch11_production_june2021
40,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age5_CDM_photodraw_e21544206692186.png,bird,bird,batch11_production_june2021
41,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age7_IPAD1_THU7F41.png,cat,cat,batch11_production_june2021
42,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age5_IPAD5_THU5F3.png,watch,watch,batch11_production_june2021
43,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age9_IPAD1_THU9M2.png,car,car,batch11_production_june2021
44,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age9_IPAD1_THU9M12.png,cat,cat,batch11_production_june2021
45,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age7_IPAD1_THU7M17.png,house,house,batch11_production_june2021
46,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age9_CDM_photodraw_e21555531146821.png,house,house,batch11_production_june2021
47,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age8_CDM_photodraw_e21545166957201.png,house,hat,batch11_production_june2021
48,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age5_CDM_photodraw_e21541616746618.png,house,house,batch11_production_june2021
49,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age8_IPAD2_THU8F34.png,cat,cat,batch11_production_june2021
50,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age9_CDM_photodraw_e21555004796019.png,bike,bike,batch11_production_june2021
51,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age5_IPAD3_THU5M3.png,airplane,bird,batch11_production_june2021
52,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age6_CDM_photodraw_e21547849081297.png,tree,tree,batch11_production_june2021
53,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age8_IPAD1_THU8M37.png,cup,cup,batch11_production_june2021
54,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age5_IPAD3_THU5M7.png,rabbit,rabbit,batch11_production_june2021
55,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age9_CDM_photodraw_e21555014219148.png,cup,cup,batch11_production_june2021
56,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age9_IPAD5_THU9M5.png,bike,bike,batch11_production_june2021
57,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age5_CDM_photodraw_e21542047659207.png,bike,bike,batch11_production_june2021
58,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age9_IPAD3_THU9F18.png,house,cup,batch11_production_june2021
59,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age8_IPAD4_THU8F1.png,house,house,batch11_production_june2021
60,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age9_IPAD1_THU9M11.png,hat,hat,batch11_production_june2021
61,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age5_CDM_photodraw_e21544821083289.png,car,car,batch11_production_june2021
62,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age6_IPAD3_THU6F21.png,airplane,airplane,batch11_production_june2021
63,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age4_IPAD1_THU4M5.png,hat,house,batch11_production_june2021
64,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age8_CDM_photodraw_e21548449754672.png,rabbit,rabbit,batch11_production_june2021
65,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age8_CDM_photodraw_e21542229353364.png,car,car,batch11_production_june2021
66,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age4_IPAD3_THU4M9.png,tree,bird,batch11_production_june2021
67,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age4_CDM_photodraw_e21541799408496.png,bird,cat,batch11_production_june2021
68,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age7_CDM_photodraw_e21547069129052.png,bike,bike,batch11_production_june2021
69,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age6_CDM_photodraw_e21547237271293.png,watch,watch,batch11_production_june2021
70,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age6_IPAD2_THU6M31.png,hat,hat,batch11_production_june2021
71,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age6_CDM_photodraw_e21542050776864.png,hat,hat,batch11_production_june2021
72,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age9_IPAD1_THU9F49.png,house,house,batch11_production_june2021
73,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age8_CDM_photodraw_e21548096119835.png,cup,cup,batch11_production_june2021
74,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age6_CDM_photodraw_e21548094649748.png,airplane,airplane,batch11_production_june2021
75,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age4_IPAD1_THU4M9.png,airplane,airplane,batch11_production_june2021
76,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age5_CDM_photodraw_e21542223602317.png,cup,hat,batch11_production_june2021
77,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age9_CDM_photodraw_e21555004796019.png,chair,chair,batch11_production_june2021
78,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age7_CDM_photodraw_e21542049475400.png,chair,chair,batch11_production_june2021
79,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age5_IPAD5_THU5F2.png,watch,bike,batch11_production_june2021
80,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age7_CDM_photodraw_e21548098146005.png,cat,rabbit,batch11_production_june2021
81,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age4_CDM_photodraw_e21547836177154.png,watch,tree,batch11_production_june2021
82,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age4_CDM_photodraw_e21547241159990.png,cat,airplane,batch11_production_june2021
83,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age7_IPAD1_THU8F33.png,bike,bike,batch11_production_june2021
84,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age5_IPAD2_THU5M01.png,hat,cup,batch11_production_june2021
85,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age9_IPAD2_THU9F38.png,rabbit,rabbit,batch11_production_june2021
86,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_bike_sketch_age4_IPAD5_THU4F8.png,watch,bike,batch11_production_june2021
87,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age9_IPAD1_THU9M47.png,tree,tree,batch11_production_june2021
88,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age7_IPAD2_THU7M18.png,tree,tree,batch11_production_june2021
89,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age9_CDM_photodraw_e21553797665751.png,watch,bird,batch11_production_june2021
90,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_bike_sketch_age4_CDM_photodraw_e21540576907849.png,bike,bike,batch11_production_june2021
91,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age8_IPAD2_THU8F14.png,tree,tree,batch11_production_june2021
92,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age4_IPAD1_THU4M5.png,bike,rabbit,batch11_production_june2021
93,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age8_CDM_photodraw_e21550689187843.png,tree,tree,batch11_production_june2021
94,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age7_IPAD2_THU6M4.png,bird,bird,batch11_production_june2021
95,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age4_IPAD3_THU4M5.png,chair,chair,batch11_production_june2021
96,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age6_CDM_photodraw_e21542220695445.png,chair,chair,batch11_production_june2021
97,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age4_CDM_photodraw_e21547849860466.png,house,house,batch11_production_june2021
98,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age6_IPAD1_THU6F19.png,cat,cat,batch11_production_june2021
99,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age8_IPAD3_THU8F16.png,hat,hat,batch11_production_june2021
100,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age4_IPAD1_THU5M4.png,watch,watch,batch11_production_june2021
101,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age9_IPAD3_THU9M15.png,chair,chair,batch11_production_june2021
102,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age4_CDM_photodraw_e21547663022993.png,cup,hat,batch11_production_june2021
103,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age7_CDM_photodraw_e21548441283760.png,watch,watch,batch11_production_june2021
104,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age8_IPAD1_THU9M1.png,airplane,airplane,batch11_production_june2021
105,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age5_IPAD1_THU5M1.png,bird,hat,batch11_production_june2021
106,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age4_CDM_photodraw_e21547060282520.png,chair,chair,batch11_production_june2021
107,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age6_CDM_photodraw_e21547845453981.png,rabbit,rabbit,batch11_production_june2021
108,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age8_IPAD5_THU9M2.png,bike,bike,batch11_production_june2021
109,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age7_CDM_photodraw_e21548098930405.png,bird,bird,batch11_production_june2021
110,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age7_CDM_photodraw_e21548096758313.png,cup,cup,batch11_production_june2021
111,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age4_IPAD3_THU4M5.png,bike,car,batch11_production_june2021
112,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age7_CDM_photodraw_e21544820627246.png,hat,hat,batch11_production_june2021
113,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age7_IPAD1_THU7F15.png,hat,hat,batch11_production_june2021
114,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age5_CDM_photodraw_e21542223602317.png,chair,chair,batch11_production_june2021
115,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age5_IPAD3_THU5F2.png,house,house,batch11_production_june2021
116,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age7_CDM_photodraw_e21548107987673.png,cat,airplane,batch11_production_june2021
117,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age6_CDM_photodraw_e21542224218088.png,house,house,batch11_production_june2021
118,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age6_IPAD3_THU6F19.png,house,house,batch11_production_june2021
119,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age6_IPAD1_THU6F43.png,cup,cup,batch11_production_june2021
120,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age7_IPAD2_THU7M17.png,car,car,batch11_production_june2021
121,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age8_CDM_photodraw_e21548100335223.png,cat,cat,batch11_production_june2021
122,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age9_IPAD2_THU9M37.png,watch,watch,batch11_production_june2021
123,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age7_CDM_photodraw_e21547069129052.png,rabbit,cat,batch11_production_june2021
124,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age7_IPAD1_THU7F41.png,cup,cup,batch11_production_june2021
125,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age6_IPAD4_THU6M1.png,car,car,batch11_production_june2021
126,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age7_IPAD_THU7M12.png,watch,watch,batch11_production_june2021
127,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age5_CDM_photodraw_e21544206692186.png,bird,rabbit,batch11_production_june2021
128,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age8_IPAD1_THU8M37.png,cat,rabbit,batch11_production_june2021
129,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age4_IPAD1_THU4F10.png,cup,hat,batch11_production_june2021
130,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age6_IPAD3_THU6F21.png,watch,watch,batch11_production_june2021
131,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age6_CDM_photodraw_e21547237271293.png,car,car,batch11_production_june2021
132,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age5_CDM_photodraw_e21544647022478.png,house,cup,batch11_production_june2021
133,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age7_CDM_photodraw_e21547844653939.png,tree,tree,batch11_production_june2021
134,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age7_CDM_photodraw_e21548873811739.png,house,house,batch11_production_june2021
135,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age9_CDM_photodraw_e21555531146821.png,rabbit,rabbit,batch11_production_june2021
136,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age7_IPAD2_THU7F15.png,airplane,airplane,batch11_production_june2021
137,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age4_CDM_photodraw_e21540576907849.png,watch,watch,batch11_production_june2021
138,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age4_IPAD3_THU4M10.png,cat,cat,batch11_production_june2021
139,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age6_CDM_photodraw_e21547073155004.png,cup,cup,batch11_production_june2021
140,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age6_CDM_photodraw_e21547836732785.png,cat,cat,batch11_production_june2021
141,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age5_CDM_photodraw_e21542218678125.png,airplane,airplane,batch11_production_june2021
142,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age5_CDM_photodraw_e21542049031572.png,watch,watch,batch11_production_june2021
143,60749cc7edac206ba348a89,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age8_IPAD1_THU8F14.png,chair,chair,batch11_production_june2021
144,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age6_IPAD1_THU6F28.png,bird,bird,batch11_production_june2021
145,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age9_CDM_photodraw_e21556311534736.png,tree,tree,batch11_production_june2021
146,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age6_CDM_photodraw_e21547849081297.png,watch,tree,batch11_production_june2021
147,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age4_CDM_photodraw_e21541799408496.png,bike,cat,batch11_production_june2021
148,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age6_CDM_photodraw_e21547845453981.png,rabbit,rabbit,batch11_production_june2021
149,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age8_IPAD3_THU8F16.png,hat,hat,batch11_production_june2021
150,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age4_CDM_photodraw_e21547071853117.png,hat,cup,batch11_production_june2021
151,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age9_CDM_photodraw_e21555531146821.png,rabbit,rabbit,batch11_production_june2021
152,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age8_CDM_photodraw_e21547674347301.png,chair,chair,batch11_production_june2021
153,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age4_IPAD1_THU4M9.png,bird,airplane,batch11_production_june2021
154,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age6_IPAD3_THU6F21.png,watch,watch,batch11_production_june2021
155,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age4_IPAD3_THU4M5.png,bike,car,batch11_production_june2021
156,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_bike_sketch_age4_CDM_photodraw_e21540576907849.png,bike,bike,batch11_production_june2021
157,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age6_IPAD2_THU6M31.png,bike,bike,batch11_production_june2021
158,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age9_IPAD2_THU9M37.png,watch,watch,batch11_production_june2021
159,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age8_CDM_photodraw_e21542229353364.png,car,car,batch11_production_june2021
160,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age9_IPAD1_THU9M47.png,tree,tree,batch11_production_june2021
161,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age5_IPAD5_THU6M1.png,airplane,airplane,batch11_production_june2021
162,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age9_IPAD3_THU9M15.png,chair,chair,batch11_production_june2021
163,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age5_IPAD3_THU5F2.png,house,house,batch11_production_june2021
164,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age7_CDM_photodraw_e21542049475400.png,chair,chair,batch11_production_june2021
165,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age8_IPAD5_THU9M2.png,bike,bike,batch11_production_june2021
166,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age7_CDM_photodraw_e21547069129052.png,rabbit,cat,batch11_production_june2021
167,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age7_IPAD2_THU7M17.png,car,car,batch11_production_june2021
