,filename,category,pre_tran,post_tran,rotate,translate,scale
20,CDM_photodraw_e21548445362792_square.png,square,-0.485269904137,-0.638141572475,0.00107015,0.0172305,0.027052409485105823
21,CDM_photodraw_e21547070395780_square.png,square,0.0133715942502,-0.563014030457,0.0358405,0.0406096,0.14760871528957126
22,Tsinghua_photodraw_production1575444054603_square.png,square,-0.139981240034,-0.727102637291,0.046159,0.0693661,0.089895349763959506
23,Tsinghua_photodraw_production1575962153007_square.png,square,-0.0368661917746,-0.919580638409,0.00639763,0.00737777,0.080471038826802871
24,CDM_photodraw_e21552764741235_square.png,square,-0.291319400072,-0.7195084095,0.0253552,0.0143066,0.052118256292801882
25,Tsinghua_photodraw_production1577170553503_square.png,square,-0.186228185892,-0.801053345203,0.0134907,0.0100177,0.069526808657972936
26,Tsinghua_photodraw_production1575529104308_square.png,square,-0.15259821713,-0.727296411991,0.00910716,0.00669859,0.074289091704303659
27,CDM_photodraw_e21547673281903_square.png,square,-0.138591662049,-0.446117192507,0.0511752,0.0363806,0.041854467604171011
28,Tsinghua_photodraw_production1573785392477_square.png,square,-0.0964973643422,-0.695993244648,0.0980869,0.0845786,0.058230002582106657
29,CDM_photodraw_e21550694845595_square.png,square,-0.167173594236,-0.654460012913,0.00304181,0.00885524,0.071166126347682379
30,CDM_photodraw_e21548098146005_square.png,square,-0.146738678217,-0.593692421913,0.0237726,0.00706139,0.064904601799284839
31,CDM_photodraw_e21544206692186_square.png,square,-0.139835834503,-0.710395216942,0.0097089,0.00583338,0.07989034450826156
32,Tsinghua_photodraw_production1575960933495_square.png,square,-0.0792908146977,-0.875772953033,0.0242247,0.0177986,0.08572775822126967
33,Tsinghua_photodraw_production1576567318332_square.png,square,-0.365183979273,-0.881674408913,0.0192964,0.00764189,0.040042366133048256
34,Tsinghua_photodraw_production1576566477206_square.png,square,-0.105543471873,-0.748172938824,0.0112289,0.0317866,0.087422206186490548
35,Tsinghua_photodraw_production1576739331978_square.png,square,-0.0424765795469,-0.543443858624,0.000735052,0.0149839,0.058480718903611124
36,CDM_photodraw_e21547071853117_square.png,square,-0.106162331998,-0.328182995319,0.0142289,0.0460763,0.040836175895367095
37,Tsinghua_photodraw_production1573783407261_square.png,square,-0.202068984509,-0.781150221825,0.0175041,0.0625339,0.087251546130899138
38,CDM_photodraw_e21555523952200_square.png,square,-0.400116711855,-0.897741496563,0.00670919,0.0130441,0.039561787182047684
39,Tsinghua_photodraw_production1576654381493_square.png,square,-0.107016973197,-0.583961188793,0.0283832,0.0300347,0.062735569089201651
40,CDM_photodraw_e21548104824451_square.png,square,-0.0557318143547,-0.763531625271,0.0049118,0.00954028,0.083117358262763577
41,Tsinghua_photodraw_production1573779630652_square.png,square,-0.194654390216,-0.807625114918,0.0262906,0.0341223,0.092034479904305577
42,CDM_photodraw_e21547674347301_square.png,square,-0.396450132132,-0.746698260307,0.00221356,0.00887168,0.044693140929261577
43,Tsinghua_photodraw_production1573799989669_square.png,square,-0.133346870542,-0.623484194279,0.0616988,0.0695117,0.062021558012775063
44,CDM_photodraw_e21547836732785_square.png,square,-0.385997056961,-0.823194980621,0.00475972,0.00207466,0.037375947720569118
45,Tsinghua_photodraw_production1573779810259_square.png,square,-0.194242879748,-0.773810088634,0.00948155,0.0643677,0.058130141930018552
46,CDM_photodraw_e21548105648196_square.png,square,0.00244031404145,-0.63174200058,0.0021444,0.0134159,0.065977881543505285
47,CDM_photodraw_e21544820627246_square.png,square,-0.1869905442,-0.886654257774,0.00377851,0.0164657,0.064818626915668878
48,Tsinghua_photodraw_production1575962846373_square.png,square,-0.0287718158215,-0.777315974236,0.0231821,0.0147454,0.12406607297982451
49,CDM_photodraw_e21548449754672_square.png,square,-0.272039204836,-0.906318187714,0.0024391,0.0082579,0.045865152242825537
50,Tsinghua_photodraw_production1576134856234_square.png,square,-0.0141431791708,-0.7979773283,0.00100341,0.00866491,0.080769609078002402
51,Tsinghua_photodraw_production1576568296821_square.png,square,-0.32560557127,-0.666622519493,0.032274,0.0137778,0.041716666356374929
52,CDM_photodraw_e21549564465088_square.png,square,-0.144709527493,-0.599828779697,0.0437518,0.0752088,0.039262768345006457
53,Tsinghua_photodraw_production1578969342231_square.png,square,-0.158748731017,-0.744959056377,0.0217031,0.019864,0.062867223594200231
54,CDM_photodraw_e21555533816883_square.png,square,-0.433125466108,-0.924648344517,0.0156795,0.0154565,0.03893413101365651
55,Tsinghua_photodraw_production1573781474552_square.png,square,-0.112502805889,-0.671475529671,0.042768,0.0219386,0.087105704063298428
56,Tsinghua_photodraw_production1573781508415_square.png,square,-0.105912297964,-0.80717343092,0.0315217,0.0168678,0.098097685296218984
57,CDM_photodraw_e21548873811739_square.png,square,-0.0324282571673,-0.493478417397,0.00642872,0.0113387,0.1018489000865541
58,CDM_photodraw_e21548098930405_square.png,square,0.0165382660925,-0.703840851784,0.0314112,0.0198074,0.16103043893241223
59,Tsinghua_photodraw_production1576135499181_square.png,square,-0.0861996337771,-0.608174681664,0.00499009,0.00720469,0.072336125711168778
60,Tsinghua_photodraw_production1576566518161_square.png,square,-0.131906837225,-0.878873944283,0.0177998,0.00402446,0.057025604874396445
61,CDM_photodraw_e21554324047717_square.png,square,-0.256046265364,-0.736602425575,0.0201758,0.0050582,0.055126756704285844
62,Tsinghua_photodraw_production1573781585420_square.png,square,-0.135656505823,-0.352833092213,0.0100845,0.0363984,0.045916352125195084
63,Tsinghua_photodraw_production1576135371471_square.png,square,-0.128136575222,-0.644526779652,0.0018405,0.0275752,0.049770810349830746
64,Tsinghua_photodraw_production1575356843675_square.png,square,-0.23997181654,-0.863991856575,0.00575237,0.018784,0.063755698091009283
65,CDM_photodraw_e21544821083289_square.png,square,-0.235459029675,-0.750526070595,0.0345266,0.0240045,0.049879402180144444
66,CDM_photodraw_e21542057631101_square.png,square,-0.144363969564,-0.66142219305,0.0213019,0.0352294,0.089039046997545404
67,Tsinghua_photodraw_production1576739207246_square.png,square,0.0362231172621,-0.0191269107163,0.211935,0.201564,0.56243444613401827
68,CDM_photodraw_e21541017927896_square.png,square,-0.222077161074,-0.680087566376,0.0468141,0.0113816,0.06481695411589293
69,CDM_photodraw_e21547849860466_square.png,square,-0.122130744159,-0.778698205948,0.0376409,0.0238902,0.1249436463195354
70,Tsinghua_photodraw_production1573800333460_square.png,square,-0.154061853886,-0.595145106316,0.00972882,0.0190462,0.042266932625565329
71,CDM_photodraw_e21547246292717_square.png,square,-0.236516609788,-0.552945375443,0.0434322,0.017537,0.046615439850663527
72,CDM_photodraw_e21547848462737_square.png,square,-0.345522135496,-0.663013577461,0.0143575,0.0279615,0.039577431003269367
73,Tsinghua_photodraw_production1575444606752_square.png,square,-0.12317468971,-0.872539997101,0.00588309,0.00903936,0.068499798482831928
74,CDM_photodraw_e21553292202608_square.png,square,0.0170828998089,-0.284777492285,0.0357241,0.103212,0.18409433185722071
75,CDM_photodraw_e21547069129052_square.png,square,-0.325690180063,-0.727700233459,0.0197481,0.0204688,0.051594774718242475
76,CDM_photodraw_e21554499556910_square.png,square,-0.293941020966,-0.647346377373,0.00966502,0.0238717,0.063742602807883811
77,CDM_photodraw_e21544819304302_square.png,square,-0.174272045493,-0.754816412926,0.0199892,0.0276722,0.050147284951734823
78,Tsinghua_photodraw_production1573780549952_square.png,square,-0.157856121659,-0.635431587696,0.0074624,0.0312729,0.095460656517174614
79,Tsinghua_photodraw_production1573780074909_square.png,square,-0.185686975718,-0.831653177738,0.0283212,0.0245187,0.072789103124435095
80,CDM_photodraw_e21547667337924_square.png,square,-0.147006064653,-0.74741846323,0.00315435,0.0276025,0.11252520104509176
81,CDM_photodraw_e21547247873170_square.png,square,-0.398039788008,-0.660361945629,0.0554806,0.00854657,0.031550178360658057
82,Tsinghua_photodraw_production1573782278634_square.png,square,-0.147528573871,-0.590837955475,0.000816978,0.0203842,0.04057840551182193
83,Tsinghua_photodraw_production1573784632550_square.png,square,-0.130716919899,-0.510860621929,0.0422521,0.0456134,0.078379036624757578
84,CDM_photodraw_e21542229353364_square.png,square,-0.131160870194,-0.66012096405,0.0123015,0.0121701,0.066644231746708193
85,CDM_photodraw_e21550690726876_square.png,square,-0.29280591011,-0.637740850449,0.0567024,0.0120542,0.035755948249442067
86,Tsinghua_photodraw_production1573786717640_square.png,square,-0.112978376448,-0.475004047155,0.00108068,0.0751631,0.13751175561679979
87,CDM_photodraw_e21550696453174_square.png,square,-0.274788767099,-0.668413579464,0.0124797,0.0106117,0.040487705263706451
88,CDM_photodraw_e21541616746618_square.png,square,-0.27715113759,-0.44342854619,0.00975082,0.0229833,0.049766748179720252
89,Tsinghua_photodraw_production1578102076574_square.png,square,-0.301729083061,-0.809795498848,0.0178815,0.0141214,0.049346630165462209
90,CDM_photodraw_e21547232670235_square.png,square,-0.157427608967,-0.566179990768,0.0289603,0.0205146,0.10283985030862221
91,CDM_photodraw_e21548097384364_square.png,square,-0.357832342386,-0.536710202694,0.00441527,0.0264113,0.043189785196276254
92,Tsinghua_photodraw_production1573782437440_square.png,square,-0.178863570094,-0.569990992546,0.0273226,0.0578748,0.10488765744133548
93,Tsinghua_photodraw_production1575963146898_square.png,square,-0.309421539307,-0.85849493742,0.00402308,0.0113863,0.060765060992250812
94,Tsinghua_photodraw_production1573785586812_square.png,square,-0.2215795964,-0.768295764923,0.0234851,0.0104344,0.053954260195547867
95,Tsinghua_photodraw_production1575530375673_square.png,square,-0.324789941311,-0.823961853981,0.0147301,0.00815516,0.047656520941050939
96,Tsinghua_photodraw_production1575357552769_square.png,square,-0.0216474477202,-0.888989925385,0.011051,0.0114966,0.084841015707498191
97,CDM_photodraw_e21547677339884_square.png,square,-0.225726783276,-0.6178201437,0.0130795,0.0269857,0.073364638624745876
98,CDM_photodraw_e21547242571962_square.png,square,-0.228037029505,-0.290145605803,0.00112938,0.0102529,0.024797296092255814
99,CDM_photodraw_e21553797665751_square.png,square,-0.482132434845,-0.816437184811,0.007444,0.0154036,0.03772982413511302
100,CDM_photodraw_e21542053241209_square.png,square,-0.144085943699,-0.701427638531,0.0114061,0.00785984,0.071872832636411824
101,Tsinghua_photodraw_production1576739828389_square.png,square,-0.042065218091,-0.771134376526,0.00757625,0.0107057,0.08501087930462764
102,Tsinghua_photodraw_production1577170578110_square.png,square,-0.164091825485,-0.733265519142,0.0217592,0.0577985,0.074491075000906667
103,Tsinghua_photodraw_production1578969892110_square.png,square,-0.269039183855,-0.495920240879,0.000226239,0.0183972,0.035320081416521779
104,Tsinghua_photodraw_production1573786980255_square.png,square,0.0160149522126,-0.391510605812,0.0120545,0.0260236,0.081853573251624609
105,Tsinghua_photodraw_production1575444597382_square.png,square,-0.146748825908,-0.799017548561,0.00497826,0.0124964,0.072491080699175328
106,CDM_photodraw_e21548451831175_square.png,square,-0.526493489742,-0.732743501663,0.00771101,0.0414287,0.066675282211077422
107,CDM_photodraw_e21548096119835_square.png,square,-0.0648105666041,-0.653042793274,0.0415449,0.0063053,0.11934040639102503
108,CDM_photodraw_e21549650853022_square.png,square,-0.374943137169,-0.87109041214,0.012924,0.0139393,0.043254114219324229
109,Tsinghua_photodraw_production1575444960513_square.png,square,-0.210575044155,-0.825045406818,0.0175278,0.0431708,0.10438457507262899
110,CDM_photodraw_e21547073155004_square.png,square,-0.281441926956,-0.448801606894,0.0203075,0.0133183,0.071566025613944956
111,CDM_photodraw_e21541195324779_square.png,square,-0.0804422199726,-0.684078395367,0.0425981,0.0831616,0.083211346760130131
112,Tsinghua_photodraw_production1573780632846_square.png,square,-0.309456884861,-0.547794878483,0.0130926,0.0205547,0.054925996364807758
113,Tsinghua_photodraw_production1573779097000_square.png,square,-0.0466215237975,-0.330080717802,0.00170788,0.0285135,0.019885317399608287
114,CDM_photodraw_e21547849501667_square.png,square,-0.160794109106,-0.713777780533,0.0171681,0.0192285,0.074659070804189168
115,Tsinghua_photodraw_production1576738635229_square.png,square,0.00835660938174,-0.447952628136,0.000886652,0.0194809,0.036665304354359642
116,Tsinghua_photodraw_production1576568201260_square.png,square,0.0214401818812,-0.408296018839,0.000273926,0.0466116,0.035292346748319145
117,CDM_photodraw_e21545255128573_square.png,square,-0.140208631754,-0.578946769238,0.000705612,0.0158787,0.049600811355829048
118,CDM_photodraw_e21542225408593_square.png,square,-0.258897781372,-0.663796842098,0.0123403,0.0353435,0.017973924657107121
119,CDM_photodraw_e21543430495947_square.png,square,-0.242867022753,-0.764985263348,0.0413002,0.0137303,0.065668999963574282
120,Tsinghua_photodraw_production1576135913017_square.png,square,-0.299701929092,-0.804879844189,0.0124634,0.0212369,0.062991958092212058
121,Tsinghua_photodraw_production1577085989112_square.png,square,-0.183676451445,-0.743500173092,0.00397766,0.00780527,0.064766038178665511
122,CDM_photodraw_e21541799408496_square.png,square,-0.12206145376,-0.368651717901,0.141895,0.188114,0.35832727648519308
123,Tsinghua_photodraw_production1573783854844_square.png,square,-0.0263811219484,-0.611226737499,0.0270909,0.0315353,0.11023940471662794
124,CDM_photodraw_e21553637857619_square.png,square,-0.0710272416472,-0.754730343819,0.0188449,0.0162827,0.10206343268370632
125,CDM_photodraw_e21542223602317_square.png,square,-0.120594881475,-0.592110753059,0.00277128,0.0233686,0.045808088516694344
126,Tsinghua_photodraw_production1575443337678_square.png,square,-0.176910981536,-0.650516152382,0.021571,0.0178162,0.065523488807156222
127,Tsinghua_photodraw_production1578969773820_square.png,square,-0.284067213535,-0.838697135448,0.0089152,0.00485788,0.054252610234133178
128,CDM_photodraw_e21550689187843_square.png,square,-0.385507196188,-0.873706638813,0.00897055,0.00688957,0.040979442361738179
129,Tsinghua_photodraw_production1573800441750_square.png,square,-0.190566986799,-0.714152276516,0.0102543,0.0248808,0.057905447853690041
130,Tsinghua_photodraw_production1577086735995_square.png,square,-0.40366435051,-0.664631724358,0.00729585,0.0221737,0.046448161671268202
131,CDM_photodraw_e21542061442525_square.png,square,-0.358334302902,-0.705976307392,0.0166666,0.0127343,0.037290139184103926
132,Tsinghua_photodraw_production1575442907120_square.png,square,-0.168862506747,-0.424247443676,0.00176733,0.0227781,0.00482108025827947
133,Tsinghua_photodraw_production1577172518020_square.png,square,-0.0703881531954,-0.630439758301,0.00798668,0.0365434,0.0778861317189148
134,CDM_photodraw_e21556311534736_square.png,square,-0.372398436069,-0.660715460777,0.0123564,0.0110331,0.048647783074381896
135,Tsinghua_photodraw_production1575358345480_square.png,square,-0.00830475240946,-0.454997181892,0.000206969,0.0249131,0.038823646250036821
136,Tsinghua_photodraw_production1575443741291_square.png,square,-0.257351279259,-0.656616330147,0.0313809,0.0238569,0.067673250023093282
137,CDM_photodraw_e21542047659207_square.png,square,-0.112778417766,-0.609653651714,0.0153548,0.0245662,0.12084371662400765
138,CDM_photodraw_e21547243566891_square.png,square,-0.254476040602,-0.50488704443,0.0203128,0.0339086,0.039837438221598132
139,Tsinghua_photodraw_production1573783652311_square.png,square,0.00114608102012,-0.321408241987,0.0455877,0.0361504,0.17647541004122044
140,Tsinghua_photodraw_production1573784627069_square.png,square,-0.14520893991,-0.389489769936,0.0506211,0.0152555,0.050390707637789085
141,Tsinghua_photodraw_production1578968906336_square.png,square,0.0154594732448,-0.484705358744,0.00431032,0.0942186,0.10994773116048136
142,Tsinghua_photodraw_production1573782358833_square.png,square,-0.183558031917,-0.337147384882,0.00356412,0.0304,0.020167176562084253
143,Tsinghua_photodraw_production1573783497407_square.png,square,-0.0609201528132,-0.435080945492,0.0110969,0.0579893,0.024187928042771291
144,CDM_photodraw_e21548958550335_square.png,square,-0.258649259806,-0.59686845541,0.00133506,0.0181255,0.08330308585479114
145,CDM_photodraw_e21548441283760_square.png,square,-0.386870443821,-0.78557574749,0.0336609,0.0151572,0.041968823108397363
146,CDM_photodraw_e21547242197593_square.png,square,-0.361587166786,-0.5492182374,0.0368676,0.0270498,0.059982075510249575
147,CDM_photodraw_e21548451296118_square.png,square,0.0206086039543,-0.420219182968,0.0291029,0.0458172,0.16275867966492499
148,Tsinghua_photodraw_production1573785761327_square.png,square,-0.189909785986,-0.545860826969,0.033466,0.0584057,0.11732896531267688
149,Tsinghua_photodraw_production1577085371906_square.png,square,-0.191698908806,-0.825896799564,0.0323204,0.0199102,0.074885787969251785
150,Tsinghua_photodraw_production1576738027913_square.png,square,-0.165809422731,-0.675850093365,0.0254432,0.00292955,0.084603804264136398
151,CDM_photodraw_e21550698482522_square.png,square,-0.294350296259,-0.897893249989,0.00783355,0.00973003,0.058853848867583193
152,Tsinghua_photodraw_production1575961493402_square.png,square,-0.227443620563,-0.845228910446,0.0205112,0.0200605,0.068154555221446589
153,CDM_photodraw_e21547844653939_square.png,square,-0.528215944767,-0.852044522762,0.00748714,0.0290176,0.048144600353710577
154,Tsinghua_photodraw_production1575356102513_square.png,square,-0.0928501933813,-0.284579694271,0.00355317,0.0265266,0.022631158306305518
155,Tsinghua_photodraw_production1577084893527_square.png,square,-0.321001440287,-0.602277874947,0.00659059,0.0134218,0.021035254566016643
156,Tsinghua_photodraw_production1577171554498_square.png,square,-0.234264552593,-0.757724821568,0.0515427,0.00768141,0.053489995141253945
157,Tsinghua_photodraw_production1575358618898_square.png,square,-0.203858211637,-0.856752753258,0.0446028,0.0154702,0.056287754216681841
158,CDM_photodraw_e21544647022478_square.png,square,-0.199633657932,-0.558984398842,0.0138407,0.0257472,0.05593661198676815
159,Tsinghua_photodraw_production1578968887739_square.png,square,-0.114816501737,-0.714029490948,0.00785976,0.0274075,0.097167564840982129
160,Tsinghua_photodraw_production1575961442866_square.png,square,-0.262582868338,-0.786087334156,0.0139196,0.00685423,0.055403487619627663
161,Tsinghua_photodraw_production1576136360732_square.png,square,-0.241670250893,-0.686143219471,0.0202552,0.0217584,0.088550556555094542
162,CDM_photodraw_e21556226883192_square.png,square,-0.217678934336,-0.751868665218,0.0178519,0.0248765,0.089251895384700103
163,CDM_photodraw_e21547230596884_square.png,square,-0.20756714046,-0.551257252693,0.00034422,0.0282644,0.044273685373096436
164,CDM_photodraw_e21553889536940_square.png,square,-0.29702141881,-0.798175513744,0.00990555,0.0244494,0.059610728195910831
165,CDM_photodraw_e21543432563054_square.png,square,-0.271775066853,-0.653229773045,0.0570512,0.0404849,0.021085957950214708
166,Tsinghua_photodraw_production1577171766191_square.png,square,-0.127798244357,-0.608528137207,0.00481015,0.0496073,0.06626586789991934
167,Tsinghua_photodraw_production1575529582167_square.png,square,-0.349819809198,-0.613295376301,0.00121915,0.0078464,0.028259475582130066
168,CDM_photodraw_e21540577320461_square.png,square,-0.0548415370286,-0.800238370895,0.0155963,0.00856375,0.077513597124768546
169,CDM_photodraw_e21545255476223_square.png,square,-0.196400091052,-0.698710858822,0.0377827,0.00462754,0.068666408444564744
170,Tsinghua_photodraw_production1573779087653_square.png,square,-0.289723604918,-0.615935504436,0.0737012,0.0178607,0.057412879798958198
171,CDM_photodraw_e21547061122742_square.png,square,-0.522804260254,-0.673615038395,0.0104775,0.0266602,0.046769166447432266
172,CDM_photodraw_e21547062251659_square.png,square,-0.206470668316,-0.4746055305,0.140194,0.0578437,0.043265391273045448
173,CDM_photodraw_e21542049475400_square.png,square,-0.412903219461,-0.652982831001,0.00819296,0.0223932,0.049936524277706777
174,CDM_photodraw_e21541008354503_square.png,square,-0.328319936991,-0.855150341988,0.0109966,0.0211596,0.059707724919069574
175,CDM_photodraw_e21547663022993_square.png,square,-0.0952450111508,-0.439878612757,0.0127254,0.0596282,0.031208277595845779
176,CDM_photodraw_e21548106388954_square.png,square,-0.249855369329,-0.728120326996,0.0423549,0.04585,0.042196895118744082
177,Tsinghua_photodraw_production1573778817054_square.png,square,-0.0134678836912,-0.235757008195,0.365168,0.0701985,0.10587452885055289
178,CDM_photodraw_e21555531146821_square.png,square,-0.303860098124,-0.758393585682,0.0186319,0.0232328,0.045969582739670806
179,Tsinghua_photodraw_production1575356878513_square.png,square,-0.371844947338,-0.879975736141,0.00905723,0.0047463,0.043817537122475381
180,CDM_photodraw_e21548107987673_square.png,square,-0.242650926113,-0.786936879158,0.0137448,0.0183155,0.063773969617854559
181,Tsinghua_photodraw_production1576565958996_square.png,square,-0.058297868818,-0.85499727726,0.00839175,0.00520136,0.069415126049606021
182,Tsinghua_photodraw_production1575443826068_square.png,square,-0.152515083551,-0.346888810396,0.00120721,0.0238137,0.0010819599891461209
183,Tsinghua_photodraw_production1576565151840_square.png,square,0.0258713886142,-0.235221788287,0.00298395,0.0831243,0.055481889835385108
184,Tsinghua_photodraw_production1575530376865_square.png,square,0.00718516856432,-0.720340132713,0.00830883,0.00632414,0.11562841864543358
185,CDM_photodraw_e21542218678125_square.png,square,-0.479703068733,-0.713768541813,0.0297178,0.00973953,0.035179046154447384
186,Tsinghua_photodraw_production1573784374186_square.png,square,-0.0403539016843,-0.476664751768,0.00700101,0.0257868,0.12682685685559514
187,Tsinghua_photodraw_production1576480154717_square.png,square,-0.211590498686,-0.740160405636,0.0209343,0.00517022,0.072827930170965519
188,Tsinghua_photodraw_production1573786300883_square.png,square,0.0233185980469,-0.0757411196828,0.0510055,0.200082,0.22293406450849315
189,CDM_photodraw_e21552765156167_square.png,square,-0.338141381741,-0.721269786358,0.0289421,0.0169888,0.059109393187417189
190,Tsinghua_photodraw_production1573779019443_square.png,square,-0.0600102469325,-0.683381617069,0.00978764,0.0041419,0.093524703925894459
191,Tsinghua_photodraw_production1576741386137_square.png,square,-0.00946172699332,-0.557161152363,0.00250368,0.0177307,0.10124895313690782
192,Tsinghua_photodraw_production1575356398090_square.png,square,-0.324503868818,-0.696541547775,0.0238238,0.0100342,0.054638812550451381
193,CDM_photodraw_e21548096758313_square.png,square,-0.196365341544,-0.641716122627,0.0426069,0.0216898,0.078807419448002194
194,Tsinghua_photodraw_production1577171900113_square.png,square,-0.309582799673,-0.616193771362,9.45785e-05,0.0112429,0.068885823606049043
195,Tsinghua_photodraw_production1577172179778_square.png,square,-0.437741965055,-0.869219839573,0.0159219,0.0214676,0.047037878515886644
196,Tsinghua_photodraw_production1576478852964_square.png,square,-0.16573227942,-0.821495652199,0.024499,0.019433,0.076034906168685523
197,Tsinghua_photodraw_production1573800407496_square.png,square,0.0208969134837,-0.347145706415,0.0082022,0.0632343,0.057531151487860338
198,Tsinghua_photodraw_production1578553426570_square.png,square,-0.079278640449,-0.855692446232,0.0119543,0.0148241,0.093589525150320624
199,CDM_photodraw_e21550687622483_square.png,square,-0.2590482831,-0.721011042595,0.0253211,0.0145445,0.073431710876315906
200,CDM_photodraw_e21552766577513_square.png,square,-0.178868412971,-0.607777953148,0.0342484,0.0238251,0.041868008230803694
201,Tsinghua_photodraw_production1576567340886_square.png,square,-0.221651941538,-0.820973455906,0.0164191,0.0364299,0.089836453547175232
202,CDM_photodraw_e21542224218088_square.png,square,-0.280899912119,-0.626988649368,0.00875312,0.0216072,0.038716706063126036
203,CDM_photodraw_e21547232289747_square.png,square,-0.249733582139,-0.797849774361,0.0209377,0.0268405,0.029466618430115877
204,Tsinghua_photodraw_production1573800498010_square.png,square,-0.0580899380147,-0.425503671169,0.110641,0.0702888,0.20355647580537894
205,Tsinghua_photodraw_production1578555387062_square.png,square,-0.165651470423,-0.615596175194,0.0109738,0.00528163,0.11037113360087196
206,Tsinghua_photodraw_production1575443023769_square.png,square,-0.164048150182,-0.777793169022,0.020107,0.0413043,0.088825094584262257
207,CDM_photodraw_e21542220695445_square.png,square,-0.0266421809793,-0.488465189934,0.00297156,0.0133141,0.065201339679975892
208,CDM_photodraw_e21547836177154_square.png,square,-0.0172546748072,-0.176460206509,0.0156033,0.0893506,0.042899202108756994
209,CDM_photodraw_e21548100335223_square.png,square,-0.363124161959,-0.728362321854,0.000668802,0.00763757,0.0493275230127138
210,CDM_photodraw_e21548455224165_square.png,square,-0.417786806822,-0.506926894188,0.00822203,0.0117829,0.0030031937495901694
211,CDM_photodraw_e21547060282520_square.png,square,-0.26388707757,-0.681902945042,0.0172312,0.00953468,0.073594356510284717
212,Tsinghua_photodraw_production1575443112866_square.png,square,-0.14115677774,-0.662463247776,0.0142514,0.0341522,0.10308771534787702
213,CDM_photodraw_e21548094649748_square.png,square,-0.234820261598,-0.828683912754,0.000959502,0.0198622,0.062090740087868981
214,CDM_photodraw_e21541613545900_square.png,square,-0.412515759468,-0.745883345604,0.0127487,0.0231306,0.036195004860355547
215,CDM_photodraw_e21550773711411_square.png,square,-0.298483341932,-0.482687532902,0.0303387,0.00115557,0.028660190193155962
216,CDM_photodraw_e21547241159990_square.png,square,-0.14225076139,-0.344488233328,0.013885,0.0267075,0.024538951079232645
217,Tsinghua_photodraw_production1573779925870_square.png,square,-0.00534254871309,-0.512252926826,0.0366934,0.0398965,0.12833075239009692
218,Tsinghua_photodraw_production1578981652743_square.png,square,-0.105000808835,-0.819419801235,0.00167712,0.00859069,0.067341529344311951
219,Tsinghua_photodraw_production1575358208007_square.png,square,-0.282719880342,-0.831262588501,0.0195529,0.0184534,0.054089569267754371
220,Tsinghua_photodraw_production1576739623154_square.png,square,-0.201526895165,-0.541815936565,0.000581542,0.0182522,0.060702533135120487
221,Tsinghua_photodraw_production1578462794400_square.png,square,-0.0611630640924,-0.871853888035,0.00598627,0.011792,0.077698493330811871
