subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
IPAD5_THU9M46,Tsinghua_photodraw_production1578969892110,S,airplane,8,26012,0.04193239795918367,NA,S_airplane_sketch_age9_IPAD5_THU9M46.png,9,THU
042619,photodraw_e21556311534736,P,bike,27,20.906,0.13014190051020408,age9,P_bike_sketch_age9_CDM_photodraw_e21556311534736.png,9,CDM
IPAD2_THU9M23,Tsinghua_photodraw_production1575962846373,P,bike,9,18725,0.03768734056122449,NA,P_bike_sketch_age9_IPAD2_THU9M23.png,9,THU
042619,photodraw_e21556311534736,S,bird,30,30,0.1595184948979592,age9,S_bird_sketch_age9_CDM_photodraw_e21556311534736.png,9,CDM
IPAD3_THU9M22,Tsinghua_photodraw_production1578969342231,P,bird,13,30193,0.03453842474489796,NA,P_bird_sketch_age9_IPAD3_THU9M22.png,9,THU
022119_1,photodraw_e21550773711411,S,car,8,7.1,0.04569913903061224,age9,S_car_sketch_age9_CDM_photodraw_e21550773711411.png,9,CDM
IPAD1_THU9M11,Tsinghua_photodraw_production1575356102513,S,car,8,11399,0.03886320153061224,NA,S_car_sketch_age9_IPAD1_THU9M11.png,9,THU
031619_1,photodraw_e21552764741235,S,cat,18,19.928,0.05841438137755102,age9,S_cat_sketch_age9_CDM_photodraw_e21552764741235.png,9,CDM
IPAD3_THU9M15,Tsinghua_photodraw_production1575961493402,P,cat,12,24433,0.06740274234693877,NA,P_cat_sketch_age9_IPAD3_THU9M15.png,9,THU
042619,photodraw_e21556311534736,S,chair,19,17.245,0.08862802933673469,age9,S_chair_sketch_age9_CDM_photodraw_e21556311534736.png,9,CDM
IPAD2_THU9F38,Tsinghua_photodraw_production1578968906336,P,chair,13,21322,0.05618223852040816,NA,P_chair_sketch_age9_IPAD2_THU9F38.png,9,THU
041719_1,photodraw_e21555523952200,S,cup,1,4.184,0.02409518494897959,age9,S_cup_sketch_age9_CDM_photodraw_e21555523952200.png,9,CDM
IPAD1_THU9F49,Tsinghua_photodraw_production1578981652743,P,cup,7,16040,0.037029655612244895,NA,P_cup_sketch_age9_IPAD1_THU9F49.png,9,THU
042519_1,photodraw_e21556226883192,P,hat,4,9.573,0.021643813775510203,age9,P_hat_sketch_age9_CDM_photodraw_e21556226883192.png,9,CDM
IPAD1_THU9M47,Tsinghua_photodraw_production1578968887739,P,hat,4,16009,0.04255022321428571,NA,P_hat_sketch_age9_IPAD1_THU9M47.png,9,THU
041719_3,photodraw_e21555533816883,P,house,18,30,0.06291852678571429,age9,P_house_sketch_age9_CDM_photodraw_e21555533816883.png,9,CDM
IPAD1_THU9M12,Tsinghua_photodraw_production1575356843675,P,house,6,26002,0.04225127551020408,NA,P_house_sketch_age9_IPAD1_THU9M12.png,9,THU
042519_1,photodraw_e21556226883192,S,rabbit,10,17.651,0.019909917091836735,age9,S_rabbit_sketch_age9_CDM_photodraw_e21556226883192.png,9,CDM
IPAD2_THU9M3,Tsinghua_photodraw_production1577172179778,S,rabbit,12,25898,0.04613759566326531,NA,S_rabbit_sketch_age9_IPAD2_THU9M3.png,9,THU
040519_1,photodraw_e21554499556910,P,tree,2,2.403,0.01225685586734694,age9,P_tree_sketch_age9_CDM_photodraw_e21554499556910.png,9,CDM
IPAD5_THU9M5,Tsinghua_photodraw_production1577172518020,P,tree,3,12786,0.03469786352040816,NA,P_tree_sketch_age9_IPAD5_THU9M5.png,9,THU
042519_1,photodraw_e21556226883192,S,watch,6,10.049,0.01837531887755102,age9,S_watch_sketch_age9_CDM_photodraw_e21556226883192.png,9,CDM
IPAD1_THU9M11,Tsinghua_photodraw_production1575356102513,P,watch,15,26691,0.04888791454081633,NA,P_watch_sketch_age9_IPAD1_THU9M11.png,9,THU
