,session_id,subID,subID_cleaned,age,category,condition,filename,ref_image_name,stroke_count,svg
94,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,watch,P,THU_sketches_and_metadata/watch_sketch_iPad3 _THU5M3 _P.png,images_photocues/watch_1.png,6,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M222.21875,471.42188l-8,6l0.91372,4.49763l2.08628,4.50237l0.81312,4.79373l0.15035,6.20833l-0.96347,10.99794l-4.58788,12.39987l-4.41212,12.60013l-10,47l-3.37146,15.37376l-1.62854,15.62624l-0.20506,2.13378l-1.79494,0.86622"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
95,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,watch,P,THU_sketches_and_metadata/watch_sketch_iPad3 _THU5M3 _P.png,images_photocues/watch_1.png,7,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M193.21875,587.42188l1.7018,1.50485l3.48598,2.65773l3.89209,2.07644l2.92013,-0.23902l2.08654,-2.7692l3.91346,-0.2308l14.97368,4.87199l17.0224,1.98645l34.00392,0.14157l4.77676,0.04406l9.14092,0.07343l8.93208,0.01469l4.15024,-0.13218l-0.36945,-3.53359l-1.62466,-7.21373l-1.87761,-7.59007l-1.12828,-4.66261l-2.74923,-23.64131l-2.25077,-24.35869l-1.05708,-13.94083l-1.24042,-6.96933l-2.7025,-5.08985l-2.86486,-0.6977l-4.86775,0.07752l-5.00144,0.38761l-3.26595,0.23257h-48l-4.35955,0.04036l-6.01561,-0.18273l-5.32803,-0.86155l-2.29682,-1.99609"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
96,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M165.21875,195.42188l8.26118,-3.81096l9.85538,-1.021l19.88344,0.83197l28.3013,2.13097l27.6987,4.86903l21.91188,1.0069l22.08812,-1.0069l22.15869,0.06041l21.84131,-2.06041l18,-1h3l-0.30885,-1.97332l-1.69115,-1.02668"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
97,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M364.21875,139.42188l1.93508,9.37652l-1.38356,10.49347l-2.90932,10.30848l-2.6422,8.82153l-3.12365,24.22191l-0.02661,25.15194l-0.45148,24.96501l-4.39826,23.66114l-1.0303,15.5909l-0.9697,15.4091l-0.53972,5.34494l-0.69998,2.56566l-1.7603,1.0894"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
98,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M179.21875,154.42188l-7,-5l-0.72114,2.04396l0.72114,3.95604l-1,16l-3.04472,19.46l-1.95528,19.54l-0.33424,20.69505l-2.66576,20.30495l-2.45439,13.3291l-1.4314,15.29826l-0.65158,34.16334l0.8671,35.01799l0.67026,31.19131v25l-1,10v2l5.13672,-0.28205l4.86328,-1.71795"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
99,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,4,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M147.21875,438.42188l3.20096,10.44305l6.25501,6.43931l8.27703,4.99813l9.267,6.11951l21.11045,13.81926l20.57184,7.4923l21.98069,3.08652l25.33702,0.60191l8.80727,-1.32934l8.8035,-3.29889l16.38923,-8.37177l18.56494,-11.84887l15.70395,-15.18289l12.62132,-17.85363l9.31705,-19.8611l5.79115,-21.20528l2.0436,-21.8862l-1.92559,-21.90383l-6.11642,-21.25819l-3.51977,-5.97524l-4.98528,-4.66695l-12.99621,-6.03976l-14.74557,-2.69879l-13.75316,-0.61927l-13.40015,-1.15288l-13.59985,0.15288l-22.80426,8.03352l-20.44713,13.06054l-18.57144,16.01351l-17.17718,16.89242l-14.13291,14.11829l-11.86709,15.88171l-2.82015,7.64138l-3.17985,6.35862l-0.95069,3.58807l-0.04931,1.41193l1.2279,-2.84644l2.96317,-2.22357l6.80892,-2.92999"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
100,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,5,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M183.21875,269.42188l15.82204,-0.85885l15.50997,3.57528l15.34396,5.21706l15.32402,4.06651l34.43499,3.14119l17.79232,-0.31248l16.77268,-1.82871l11.15396,-2.27376l12.48289,-4.24397l10.16446,-6.98511l3.07302,-4.76139l1.12566,-5.73577"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
101,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,6,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M343.21875,217.42188l-14.59132,-0.60114l-13.08319,2.07939l-26.32549,8.52175l-42.00208,12.50818l-20.75113,6.82423l-20.24679,8.6676l-46,25l-14,8l1.94263,0.15625l4.32106,0.34375l4.43921,0.34375l2.2971,0.15625"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
102,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,7,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M203.21875,217.42188l-0.3449,9.1983l4.50237,7.34888l7.42364,5.82529l8.41889,4.62753l10.44912,6.41492l8.96534,7.42493l17.58554,16.16015l16.13727,11.16044l16.86273,9.83956l7.27086,5.82703l4.09382,2.9206l3.63533,1.25236"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
103,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,8,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M155.21875,452.42188l-3.10394,-9.13542l0.05245,-7.85767l5.05148,-16.00691l4,-5l1.58703,-4.64794l2.41297,-3.35206"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
104,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,9,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M183.21875,457.42188l-3.97932,49.06199l-6.02068,48.93801l-2.77214,20.52135l-0.64213,10.89375l1.41427,9.5849l3.00478,6.49756l5.31752,8.00791l6.65637,6.00518l7.02134,0.48935l2.91757,-4.56733l3.7965,-8.91249l3.43947,-9.17258l1.84647,-5.34761l12.66932,-48.39917l3.89418,-24.66844l1.43651,-24.93239"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
105,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,10,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M298.21875,473.42188l1.31172,11.2864l3.26953,9.71401l8.41875,19.99958l3.83208,13.27712l5.16792,12.72288l2.46813,3.82539l4.1887,5.58424l4.61029,4.37942l3.73289,0.21094l2.0903,-3.77841l1.24037,-5.22056l1.66933,-10.00103l7.64163,-22.40764l6.35837,-22.59236l1.30743,-7.54587l1.35854,-9.53485l0.27556,-9.49449l-1.94152,-7.42479l-5.17032,-5.24908l-7.36996,-5.28087l-6.59982,-5.01589l-2.85989,-4.45416"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
106,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,11,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M251.21875,480.42188l0.19909,19.16349l4.80091,18.83651l5.57631,20.69005l6.42369,20.30995l1.64177,6.05404l1.16401,3.43498l1.19422,1.51099l-0.0077,-3.38694l0.0077,-3.61306l4,-19l7.10152,-34.34739l2.7803,-17.09338l1.11818,-17.55923l0.33566,-5.50304l0.30943,-7.333l-0.76311,-6.41498l-2.88197,-2.74899"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
107,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,chair,P,THU_sketches_and_metadata/chair_sketch_iPad3 _THU5M3 _P.png,images_photocues/chair_2.png,12,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M349.21875,394.42188l2.36151,7.60401l4.15518,7.90601l10.48331,13.48998l12.21163,13.5677l9.78837,14.4323l4,2l-0.0125,1.5875l1.0125,0.4125v-2l-7,-20l-3.75741,-12.61726l-4.24259,-12.38274l-8.53046,-16.08492l-6.46954,-16.91508l-0.76143,-4.3951l-1.23412,-5.65054l-1.98635,-4.87772l-3.0181,-2.07663"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
108,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU5M3 _S.png,rectangle,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M114.21875,122.42188l-4.07351,2.78028l-1.13865,3.54026l0.21216,9.67946l-2,46l-2,98.025l-2,97.975l2.05975,28.34536l4.94025,27.65464l0.57229,8.58117l1.16561,3.16802l3.2621,1.25081"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
109,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU5M3 _S.png,rectangle,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M134.21875,86.42188l-5.12255,4.47464l-8.13045,7.77542l-6.75395,8.15039l-1.49066,3.30149l0.49761,2.29805l2.55277,1.16845l4.5004,0.79919l12.4897,0.84716l13.21827,0.43976l9.23887,0.74544l19.33742,2.26221l19.57109,0.27209l19.61683,0.00494l19.47466,1.46076l70,6l5.16398,0.42778l7.27601,0.40755l17.7132,1.2647l16.63661,2.71469l5.93027,2.22003l3.27994,2.96526l3.21671,14.59433l-1.01296,17.82559l-3.36483,17.86563l-3.83892,14.71444l-17,45l-34,96l-6,19l-5,17l-8.82047,27.97004l-10.17953,27.02996l-0.8219,6.27189l-1.1781,5.72811l-3.85556,-0.31427l-3.14444,-2.68573"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
110,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU5M3 _S.png,rectangle,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M118.21875,443.42188l13,-5l7.14133,1.0338l6.85867,2.9662l35,6l25.92415,0.89002l26.07585,-0.89002l59,2"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
111,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rabbit,S,THU_sketches_and_metadata/rabbit_sketch_iPad3 _THU5M3 _S.png,images_photocues/rabbit_3.png,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M80.21875,225.42188l3.97789,-4.77899l3.12173,-7.12626l4.90038,-14.09475l16.47458,-41.88226l9.01818,-20.54115l11.50724,-19.5766l7.11684,-9.70022l8.57941,-9.03799l10.23128,-5.91889l12.07246,-0.34291l6.21106,3.83477l4.35258,6.64148l5.43636,14.52376l5.17888,20.01971l1.95235,20.9163l-0.13123,42.06399l-0.94278,19.49802l1.56965,8.8111l5.37313,6.69088"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
112,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rabbit,S,THU_sketches_and_metadata/rabbit_sketch_iPad3 _THU5M3 _S.png,images_photocues/rabbit_3.png,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M290.21875,227.42188l-3.81849,-7.54918l-1.74239,-9.09644l-0.43912,-18.35438l2.02034,-17.98238l5.76369,-18.11106l9.06103,-17.30291l11.91236,-15.55794l14.31768,-12.87616l16.277,-9.25755l17.7903,-4.70213l18.85759,0.79012l6.21009,2.76644l5.31839,4.85437l8.47153,11.37919l8.118,13.45662l5.598,14.05622l3.24,14.7998l1.044,15.68736l0.15719,3.31262l0.32817,5.44067l0.30894,13.47362l-0.44942,6.137l-1.1388,4.47316l-2.04327,1.86136l-3.16283,-1.69842"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
113,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rabbit,S,THU_sketches_and_metadata/rabbit_sketch_iPad3 _THU5M3 _S.png,images_photocues/rabbit_3.png,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M204.21875,226.42188l15.19736,3.59835l16.83627,0.68352l32.96637,-1.28187l4.84093,0.29254l7.22986,0.3209l6.94447,-0.48582l3.98474,-2.12762l-1.88456,-1.18862l-4.78333,-1.61292l-5.19938,-1.46215l-3.13273,-0.7363l-42,-3l-2.74879,-0.37036l-5.11125,-0.68107l-4.93123,-0.65535l-2.20874,-0.29321h11h32l1.88899,-0.26624l0.11101,-1.73376l-2.24813,-1.34038l-4.66586,-0.9085l-13.60765,-0.83346l-14.34683,-0.04229l-5.58983,0.08046l-3.54169,0.04416l-2.42042,-0.15625l-4.42551,-0.34375l-4.25254,-0.34375l-1.90153,-0.15625h9l39,1h13l-2.09692,-0.44611l-4.66154,-0.99351l-4.78231,-1.0237l-2.45923,-0.53668l-20.41247,-3.18863l-20.58753,-1.81137l-2.88759,-0.29317l-4.72344,-0.33981l-4.66792,-0.02332l-2.72105,0.65631l0.4008,1.00975l1.5992,-0.00975l9,4l18.23707,4.19398l18.76293,0.80602h12l-1.46807,-0.43294l-3.36344,-0.97156l-6.16849,-1.5955l-34,-2l-5.5628,-0.44731l-5.4372,0.44731l0.4008,1.00975l1.5992,-0.00975l10.22504,3.40791l10.77496,1.59209h6l-1.38555,-0.15625l-3.14259,-0.34375l-5.47186,-0.5l-11.5985,0.79373l-9.4015,4.20627l-3,1h3l3.88136,-1.12231l6.06874,-1.73712l5.59369,-1.8074l2.45621,-1.33317"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
114,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rabbit,S,THU_sketches_and_metadata/rabbit_sketch_iPad3 _THU5M3 _S.png,images_photocues/rabbit_3.png,4,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M219.21875,223.42188l-8,-3l-0.14446,-0.0313l1.96011,-0.05217l4.18434,0.08348l12,3l2.61811,1.06095l2.38189,0.93905l-3.70212,-3.30894l-8.17019,-2.4361l-8.23404,-1.56358l-3.89365,-0.69138l-0.34185,-4.30473l0.34185,-4.69527v-3.75v-1.25v36v12l0.76455,-1.76455l1.23545,-2.23545"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
115,Tsinghua_photodraw_production1573780632846,iPad3 _THU5M3 ,IPAD3_THU5M3,5.36,rabbit,S,THU_sketches_and_metadata/rabbit_sketch_iPad3 _THU5M3 _S.png,images_photocues/rabbit_3.png,5,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M203.21875,264.42188l0.27317,3.76102l-1.32131,5.96801l-5.75034,15.70815l-7.1011,15.98956l-3.00976,6.31978l-2.09066,4.25349l-5.31118,12.22588l-4.99618,14.62773l-8.07099,33.45681l-3.88182,34.0516l0.24029,15.37122l2.01988,13.26676l2.6656,5.85294l4.17423,5.26453l8.16017,7.88253l6.51097,4.34622l10.17301,4.14841l10.83102,1.6511l8.485,-3.14573l1.65129,-3.23711l1.51051,-5.74572l2.5795,-15.86456l1.95885,-16.44087l0.7347,-6.4661l0.56515,-4.24564l4.24497,-35.33899l1.695,-35.45194l0.06002,-71.20906l1.80625,-20.28445l4.19375,-19.71555l0.7079,-7.91059l2.2921,-7.08941l0.86096,1.31957l1.49691,3.47063l1.56798,3.82553l1.07415,2.38426l10,22l11.03304,36.05538l13.96696,34.94462l7.13882,11.47428l5.0203,4.90892l5.84088,2.6168l4.86296,0.33261l3.12861,-0.86533l2.31548,-4.83295l-0.83805,-8.15011l-1.46901,-10.48422l-2,-29l-5.48996,-19.93978l-5.51004,-20.06022l-7,-22l-1.04445,-3.63334l-0.95555,-3.36666v2l3.10166,6.50535l4.89834,5.49465l3,4l2,5l22.71117,33.66672l23.28883,33.33328l6.48352,7.28397l7.51648,4.71603l1.32082,0.92485l1.67918,0.07515l1.58754,-5.62302l1.41246,-6.37698l7.7969,-17.75736l2.11774,-9.38697l-0.91464,-9.85567l-4.31709,-8.94582l-5.68291,-8.05418l-7.24693,-11.08602l-5.90809,-9.88876l-7.08058,-8.65137l-10.76441,-7.37385l-6.6826,-1.94879l-7.81974,-0.50569l-15.49766,0.45448l-1,-1"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
