subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
121818_1,photodraw_e21545166957201,P,cup,3,6.771,0.031568877551020405,age8,P_cup_sketch_age8_CDM_photodraw_e21545166957201.png,8,CDM
IPAD1_THU9M1,Tsinghua_photodraw_production1577170553503,S,cup,3,11798,0.01207748724489796,NA,S_cup_sketch_age8_IPAD1_THU9M1.png,8,THU
022019_4,photodraw_e21550694845595,P,hat,4,11.755,0.036790497448979595,age8,P_hat_sketch_age8_CDM_photodraw_e21550694845595.png,8,CDM
IPAD2_THU8F36,Tsinghua_photodraw_production1576567318332,P,hat,4,12033,0.021205357142857144,NA,P_hat_sketch_age8_IPAD2_THU8F36.png,8,THU
012119_2,photodraw_e21548096119835,S,house,4,4.568,0.04691485969387755,age8,S_house_sketch_age8_CDM_photodraw_e21548096119835.png,8,CDM
IPAD1_THU8F13,Tsinghua_photodraw_production1575358208007,S,house,15,15657,0.05510602678571429,NA,S_house_sketch_age8_IPAD1_THU8F13.png,8,THU
022019_6,photodraw_e21550698482522,S,rabbit,18,20.294,0.04225127551020408,age8,S_rabbit_sketch_age8_CDM_photodraw_e21550698482522.png,8,CDM
IPAD2_THU9F22,Tsinghua_photodraw_production1575961442866,S,rabbit,11,30221,0.02897799744897959,NA,S_rabbit_sketch_age8_IPAD2_THU9F22.png,8,THU
012119_9,photodraw_e21548105648196,P,tree,14,20.082,0.02857940051020408,age8,P_tree_sketch_age8_CDM_photodraw_e21548105648196.png,8,CDM
IPAD1_THU8M36,Tsinghua_photodraw_production1576566518161,S,tree,3,20375,0.042669802295918366,NA,S_tree_sketch_age8_IPAD1_THU8M36.png,8,THU
012119_7,photodraw_e21548100335223,S,watch,14,11.974,0.036212531887755105,age8,S_watch_sketch_age8_CDM_photodraw_e21548100335223.png,8,CDM
IPAD1_THU8M37,Tsinghua_photodraw_production1576567340886,P,watch,8,15470,0.03354193239795918,NA,P_watch_sketch_age8_IPAD1_THU8M37.png,8,THU
042519_1,photodraw_e21556226883192,P,airplane,14,20.717,0.029755261479591837,age9,P_airplane_sketch_age9_CDM_photodraw_e21556226883192.png,9,CDM
IPAD1_THU9M2,Tsinghua_photodraw_production1577171554498,P,airplane,1,11909,0.054209183673469385,NA,P_airplane_sketch_age9_IPAD1_THU9M2.png,9,THU
041119_2,photodraw_e21555014219148,P,bike,9,16.028,0.026327327806122448,age9,P_bike_sketch_age9_CDM_photodraw_e21555014219148.png,9,CDM
IPAD2_THU9F38,Tsinghua_photodraw_production1578968906336,P,bike,8,30092,0.04398517219387755,NA,P_bike_sketch_age9_IPAD2_THU9F38.png,9,THU
032619_1,photodraw_e21553637857619,S,bird,15,13.016,0.06756218112244898,age9,S_bird_sketch_age9_CDM_photodraw_e21553637857619.png,9,CDM
IPAD2_THU9M23,Tsinghua_photodraw_production1575962846373,P,bird,4,14711,0.020667251275510203,NA,P_bird_sketch_age9_IPAD2_THU9M23.png,9,THU
041119_1,photodraw_e21555004796019,P,car,6,24.489,0.04532047193877551,age9,P_car_sketch_age9_CDM_photodraw_e21555004796019.png,9,CDM
IPAD2_THU9M37,Tsinghua_photodraw_production1578102076574,S,car,24,30098,0.06481186224489796,NA,S_car_sketch_age9_IPAD2_THU9M37.png,9,THU
032919_1,photodraw_e21553889536940,P,cat,9,30,0.07615194515306123,age9,P_cat_sketch_age9_CDM_photodraw_e21553889536940.png,9,CDM
IPAD2_THU9M37,Tsinghua_photodraw_production1578102076574,P,cat,5,30091,0.02716438137755102,NA,P_cat_sketch_age9_IPAD2_THU9M37.png,9,THU
031619_3,photodraw_e21552766577513,P,chair,13,17.433,0.05287388392857143,age9,P_chair_sketch_age9_CDM_photodraw_e21552766577513.png,9,CDM
